Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
1638579924,"Jun 14, 2018, 6:06:07 PM",London,Virtual Ride,,2923,14.14,191.0,76,false,PlanetX Rivet EC-130 Aero,activities/1760685543.fit.gz,53.0,7.5,2923.0,2923.0,14139.099609375,17.5,,402.0,,3.0,249.39999389648438,14.0,1.638010859489441,,,,,191.0,170.31051635742188,,109.210205078125,306.0,,,76.0,,,,,,,,,116.0,2924.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1641410031,"Jun 15, 2018, 5:58:00 PM",Evening Ride,Ride,,7597,27.50,194.0,64,false,PlanetX Rivet EC-130 Aero,activities/1763667910.fit.gz,53.0,7.5,7597.0,4247.0,27503.599609375,13.399999618530273,,205.0,,77.80000305175781,87.19999694824219,17.200000762939453,0.01381637342274189,,,143.0,68.03461456298828,194.0,158.05426025390625,,115.12738800048828,1013.0,,11.0,64.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1641411088,"Jun 8, 2018, 6:06:38 PM",Evening Ride,Ride,,7040,34.86,199.0,93,false,PlanetX Rivet EC-130 Aero,activities/1763669003.fit.gz,53.0,7.5,7040.0,4471.0,34863.8984375,12.600000381469727,,311.0,,73.4000015258789,81.5999984741211,19.399999618530273,0.012620504014194012,,,134.0,70.76837158203125,199.0,164.88002014160156,,142.89459228515625,1088.0,,13.0,93.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1651236587,"Jun 20, 2018, 6:05:05 PM",London,Virtual Ride,,2002,15.07,172.0,24,false,PlanetX Rivet EC-130 Aero,activities/1773947572.fit.gz,53.0,7.5,2002.0,1812.0,15073.0,14.800000190734863,,66.0,,4.0,31.399999618530273,5.800000190734863,-0.09288131445646286,,,,,172.0,156.30679321289062,,100.48313903808594,174.0,,,24.0,,,,,,,,,100.0,1978.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1653347529,"Jun 21, 2018, 6:09:52 PM",London,Virtual Ride,,1809,13.31,192.0,36,false,PlanetX Rivet EC-130 Aero,activities/1776155083.fit.gz,53.0,7.5,1809.0,1809.0,13315.900390625,14.300000190734863,,124.0,,3.0,78.80000305175781,50.0,0.4460832476615906,,,,,192.0,163.88206481933594,,111.55648040771484,192.0,,,36.0,,,,,,,,,118.0,1810.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1656463668,"Jun 23, 2018, 10:16:48 AM",London,Virtual Ride,,3771,20.72,181.0,82,false,PlanetX Rivet EC-130 Aero,activities/1779413550.fit.gz,53.0,7.5,3771.0,3771.0,20723.900390625,19.899999618530273,,412.0,,3.0,249.39999389648438,16.399999618530273,0.0,,,,,181.0,165.93020629882812,,97.22903442382812,351.0,,,82.0,,,,,,,,,102.0,3772.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1658590403,"Jun 24, 2018, 9:42:27 AM",London,Virtual Ride,,1802,13.06,198.0,46,false,PlanetX Rivet EC-130 Aero,activities/1781645487.fit.gz,53.0,7.5,1802.0,1802.0,13060.0,21.600000381469727,,192.0,,3.0,155.60000610351562,10.899999618530273,-0.10260336846113205,,,,,198.0,170.25193786621094,,121.87236022949219,210.0,,,46.0,,,,,,,,,124.0,1803.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1672432060,"Jun 30, 2018, 6:37:33 PM",Watopia,Virtual Ride,,1811,13.39,192.0,49,false,PlanetX Rivet EC-130 Aero,activities/1796018923.fit.gz,53.0,7.5,1811.0,1811.0,13396.099609375,15.300000190734863,,120.0,0.0,-6.199999809265137,58.0,12.0,-0.0552399568259716,,,,0.0,192.0,172.05899047851562,,94.21869659423828,162.0,,,49.0,,,,,,,,,102.0,1812.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1673862789,"Jul 1, 2018, 8:47:29 AM",Morning Ride,Ride,"",4966,24.98,190.0,63,false,PlanetX Rivet EC-130 Aero,activities/1797514657.fit.gz,53.0,7.5,4966.0,3966.0,24984.099609375,15.199999809265137,,357.0,350.0,33.79999923706055,172.60000610351562,21.200000762939453,0.018411708995699883,,,159.0,72.01358795166016,190.0,157.9198760986328,,117.93077850341797,843.0,,24.0,63.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1681183275,"Jul 4, 2018, 6:38:17 PM",London,Virtual Ride,,2707,18.56,182.0,65,false,PlanetX Rivet EC-130 Aero,activities/1805079857.fit.gz,53.0,7.5,2707.0,2707.0,18564.80078125,20.700000762939453,,234.0,0.0,3.0,155.60000610351562,28.600000381469727,0.028009997680783272,,,,0.0,182.0,167.87240600585938,,103.84430694580078,270.0,,,65.0,,,,,,,,,106.0,2708.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1683217064,"Jul 5, 2018, 6:54:28 PM",London,Virtual Ride,,1807,14.15,183.0,45,false,PlanetX Rivet EC-130 Aero,activities/1807186705.fit.gz,53.0,7.5,1807.0,1807.0,14152.2998046875,14.699999809265137,,82.0,0.0,3.0,34.20000076293945,15.699999809265137,-0.09609745442867279,,,,0.0,183.0,168.05921936035156,,93.10127258300781,160.0,,,45.0,,,,,,,,,96.0,1808.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1685051586,"Jul 6, 2018, 6:05:23 PM",Richmond,Virtual Ride,,1808,13.42,180.0,37,false,PlanetX Rivet EC-130 Aero,activities/1809080012.fit.gz,53.0,7.5,1808.0,1808.0,13419.7998046875,15.100000381469727,,64.0,0.0,4.400000095367432,64.80000305175781,15.0,-0.013413016684353352,,,,0.0,180.0,163.03546142578125,,91.13407135009766,157.0,,,37.0,,,,,,,,,94.0,1809.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1704591818,"Jul 13, 2018, 6:29:39 AM",Morning Ride,Ride,,3720,30.34,182.0,56,false,PlanetX Rivet EC-130 Aero,activities/1829425003.fit.gz,53.0,7.5,3720.0,3720.0,30339.69921875,13.699999809265137,,156.0,159.0,5.599999904632568,81.4000015258789,6.400000095367432,-0.012524844147264957,,,150.0,75.15597534179688,182.0,158.42446899414062,,143.8585968017578,842.0,,14.0,56.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1704592784,"Jun 29, 2018, 6:09:33 PM",Evening Ride,Ride,,6752,32.80,197.0,81,false,PlanetX Rivet EC-130 Aero,activities/1829425986.fit.gz,53.0,7.5,6752.0,4405.0,32807.1015625,12.100000381469727,,342.0,343.0,78.4000015258789,91.0,40.0,0.006705865729600191,,,131.0,69.21772766113281,197.0,161.8174591064453,,136.47056579589844,1012.0,,12.0,81.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1704613265,"Jun 17, 2018, 9:59:06 AM",Morning Ride,Ride,,1399,11.28,204.0,59,false,PlanetX Rivet EC-130 Aero,activities/1829448261.fit.gz,53.0,7.5,1399.0,1290.0,11283.5,12.699999809265137,,129.0,128.0,70.19999694824219,80.4000015258789,8.800000190734863,0.012407497502863407,,,134.0,78.86904907226562,204.0,187.97906494140625,,182.1558074951172,405.0,,12.0,59.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1704613356,"Jun 17, 2018, 9:26:33 AM",Morning Ride,Ride,,1616,7.91,178.0,13,false,PlanetX Rivet EC-130 Aero,activities/1829448390.fit.gz,53.0,7.5,1616.0,1236.0,7916.89990234375,12.5,,0.0,0.0,78.19999694824219,79.5999984741211,1.2000000476837158,-0.015157448127865791,,,170.0,88.53571319580078,178.0,153.3741912841797,,78.89529418945312,270.0,,17.0,13.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1704614007,"Jun 13, 2018, 4:27:57 PM",Afternoon Ride,Ride,,440,3.39,164.0,3,false,PlanetX Rivet EC-130 Aero,activities/1829449269.fit.gz,53.0,7.5,440.0,440.0,3392.10009765625,9.399999618530273,,0.0,0.0,127.4000015258789,129.60000610351562,2.0,0.058960527181625366,,,103.0,91.8022689819336,164.0,148.5204620361328,,116.95909118652344,88.0,,20.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1704615048,"Jun 9, 2018, 11:23:04 AM",Lunch Ride,Ride,,3617,18.12,,,false,PlanetX Rivet EC-130 Aero,activities/1829450265.fit.gz,53.0,7.5,3617.0,2799.0,18127.599609375,15.199999809265137,,177.0,177.0,58.79999923706055,142.60000610351562,21.399999618530273,0.04744147136807442,,,142.0,72.13644409179688,,,,111.9275131225586,,,22.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1704618794,"Jul 10, 2018, 6:15:52 AM",Morning Ride,Ride,,7839,52.58,178.0,57,false,PlanetX Rivet EC-130 Aero,activities/1829454334.fit.gz,53.0,7.5,7839.0,7551.0,52582.19921875,13.600000381469727,,369.0,379.0,1.0,148.39999389648438,21.399999618530273,-0.010649992153048515,,,157.0,67.06410217285156,178.0,145.2206268310547,,113.99510192871094,1354.0,,11.0,57.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1704618997,"Jul 8, 2018, 6:04:11 AM",Morning Ride,Ride,,3874,30.70,183.0,52,false,PlanetX Rivet EC-130 Aero,activities/1829454787.fit.gz,53.0,7.5,3874.0,3874.0,30704.0,12.5,,168.0,176.0,16.600000381469727,93.0,10.0,-0.011724856682121754,,,163.0,71.31341552734375,183.0,155.4535369873047,,137.61692810058594,833.0,,18.0,52.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1704622372,"May 11, 2018, 5:49:44 PM",Evening Ride,Ride,,7839,24.34,193.0,59,false,PlanetX Rivet EC-130 Aero,activities/1829458340.fit.gz,53.0,7.5,7839.0,3484.0,24345.5,11.100000381469727,,210.0,220.0,68.19999694824219,79.0,37.79999923706055,0.008215070702135563,,,130.0,67.93173217773438,193.0,160.9781494140625,,119.50320434570312,826.0,,11.0,59.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1704627021,"May 8, 2018, 6:00:37 PM",Evening Ride,Ride,,2323,18.38,197.0,82,false,PlanetX Rivet EC-130 Aero,activities/1829463716.fit.gz,53.0,7.5,2323.0,2082.0,18387.30078125,12.100000381469727,,165.0,169.0,67.4000015258789,76.19999694824219,11.100000381469727,-0.018491024151444435,,,137.0,83.00687408447266,197.0,184.3064422607422,,171.74159240722656,611.0,,11.0,82.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1709134360,"Jul 17, 2018, 6:15:41 PM",London,Virtual Ride,,1813,10.04,185.0,44,false,PlanetX Rivet EC-130 Aero,activities/1834127799.fit.gz,53.0,7.5,1813.0,1813.0,10042.0,14.899999618530273,,174.0,0.0,3.0,143.8000030517578,9.199999809265137,1.1850229501724243,,,,0.0,185.0,168.48704528808594,,97.28019714355469,169.0,,,44.0,,,,,,,,,101.0,1814.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1711617909,"Jul 18, 2018, 7:10:18 PM",Evening Ride,Ride,,1799,14.66,177.0,22,false,PlanetX Rivet EC-130 Aero,activities/1836702095.fit.gz,53.0,7.5,1799.0,1799.0,14664.5,14.100000381469727,,0.0,0.0,108.5999984741211,109.4000015258789,0.800000011920929,-0.004091513343155384,,,175.0,93.419677734375,177.0,154.1033935546875,,134.33851623535156,397.0,,20.0,22.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1715850368,"Jul 20, 2018, 6:25:11 PM",Watopia,Virtual Ride,,2726,10.73,181.0,71,false,PlanetX Rivet EC-130 Aero,activities/1841079312.fit.gz,53.0,7.5,2726.0,2708.0,10734.7001953125,16.5,,387.0,0.0,-6.199999809265137,339.20001220703125,15.5,3.103952646255493,,,,0.0,181.0,170.14053344726562,,105.12870025634766,272.0,,,71.0,,,,,,,,,107.0,2727.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1720220943,"Jul 22, 2018, 7:48:08 AM",Morning Ride,Ride,,18441,101.23,187.0,288,false,PlanetX Rivet EC-130 Aero,activities/1846310751.fit.gz,53.0,7.5,18441.0,15424.0,101237.5,16.899999618530273,,1152.0,1157.0,-1.0,209.1999969482422,19.299999237060547,-0.0023706629872322083,,,167.0,75.80789947509766,187.0,162.96107482910156,,114.81715393066406,3772.0,,15.0,288.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1736071710,"Jul 29, 2018, 3:59:34 PM",London,Virtual Ride,,1830,10.35,190.0,45,false,PlanetX Rivet EC-130 Aero,activities/1862805048.fit.gz,53.0,7.5,1830.0,1812.0,10357.2998046875,14.699999809265137,,190.0,0.0,3.0,153.60000610351562,10.699999809265137,1.3092215061187744,,,,0.0,190.0,169.82394409179688,,105.5700912475586,183.0,,,45.0,,,,,,,,,108.0,1831.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1755548082,"Aug 6, 2018, 9:33:43 AM",Morning Ride,Ride,,1430,0.85,190.0,18,false,PlanetX Rivet EC-130 Aero,activities/1884749730.fit.gz,53.0,7.5,1430.0,389.0,852.5,11.100000381469727,,1.0,1.0,0.20000000298023224,2.5999999046325684,20.0,-0.21114370226860046,,,114.0,88.08474731445312,190.0,187.1485137939453,,70.48844909667969,28.0,,20.0,18.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1755548258,"Aug 6, 2018, 7:28:16 AM",Morning Ride,Ride,,409,2.68,151.0,1,false,PlanetX Rivet EC-130 Aero,activities/1884749864.fit.gz,53.0,7.5,409.0,409.0,2685.89990234375,8.100000381469727,,5.0,5.0,20.399999618530273,22.600000381469727,9.300000190734863,0.059570349752902985,,,110.0,74.66666412353516,151.0,139.09774780273438,,98.41102600097656,75.0,,15.0,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1755548651,"Aug 5, 2018, 1:52:56 PM",Afternoon Ride,Ride,,887,5.13,160.0,5,false,PlanetX Rivet EC-130 Aero,activities/1884750271.fit.gz,53.0,7.5,887.0,804.0,5136.60009765625,11.5,,0.0,0.0,124.0,124.80000305175781,1.0,-0.007787252310663462,,,146.0,81.6460189819336,160.0,144.00747680664062,,76.17310333251953,156.0,,19.0,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1755548669,"Aug 5, 2018, 2:23:33 PM",Tour of Errigal 2018 - Stage 3,Ride,"",3640,27.71,199.0,121,false,PlanetX Rivet EC-130 Aero,activities/1884750250.fit.gz,53.0,7.5,3640.0,3538.0,27714.099609375,17.100000381469727,,484.0,478.0,38.0,143.1999969482422,23.899999618530273,0.013711431995034218,,,167.0,82.0407485961914,199.0,178.80645751953125,,177.13385009765625,1012.0,,18.0,121.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1755548712,"Aug 5, 2018, 11:24:02 AM",Lunch Ride,Ride,,959,3.43,170.0,2,false,PlanetX Rivet EC-130 Aero,activities/1884750358.fit.gz,53.0,7.5,959.0,754.0,3438.0,13.699999809265137,,72.0,75.0,105.0,174.1999969482422,15.800000190734863,-0.11052937805652618,,,167.0,70.1881332397461,170.0,110.4053726196289,,88.12886047363281,56.0,,19.0,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1755548778,"Aug 5, 2018, 8:21:26 AM",Tour of Errigal 2018 - Stage 2,Ride,"",514,3.57,200.0,24,false,PlanetX Rivet EC-130 Aero,activities/1884750411.fit.gz,53.0,7.5,514.0,477.0,3577.800048828125,11.399999618530273,,70.0,3.0,21.0,88.80000305175781,7.0,1.8726592063903809,,,120.0,90.74893951416016,200.0,190.34800720214844,,201.33123779296875,160.0,,15.0,24.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1755548863,"Aug 5, 2018, 7:58:47 AM",Morning Ride,Ride,,1149,8.13,175.0,11,false,PlanetX Rivet EC-130 Aero,activities/1884750502.fit.gz,53.0,7.5,1149.0,1149.0,8129.60009765625,12.5,,0.0,0.0,24.600000381469727,28.0,0.8999999761581421,0.04182247444987297,,,180.0,91.07430267333984,175.0,150.29330444335938,,100.07310485839844,233.0,,16.0,11.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1755549264,"Aug 4, 2018, 11:46:18 AM",Lunch Ride,Ride,,1389,7.47,160.0,9,false,PlanetX Rivet EC-130 Aero,activities/1884750876.fit.gz,53.0,7.5,1389.0,1239.0,7473.39990234375,7.400000095367432,,0.0,0.0,136.39999389648438,139.0,4.400000095367432,-0.02943773940205574,,,99.0,89.3014144897461,160.0,147.523193359375,,72.6525650024414,256.0,,26.0,9.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1755549266,"Aug 4, 2018, 12:32:59 PM",Tour of Errigal 2018 - Stage 1,Ride,"",3423,24.97,196.0,122,false,PlanetX Rivet EC-130 Aero,activities/1884750821.fit.gz,53.0,7.5,3423.0,3423.0,24977.0,17.399999618530273,,437.6000061035156,423.0,62.79999923706055,131.0,14.899999618530273,0.1153060793876648,,,157.0,80.5754165649414,196.0,180.34239196777344,,165.61203002929688,1010.0,,17.0,122.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1755549588,"Aug 3, 2018, 4:48:23 PM",Afternoon Ride,Ride,,3483,19.60,189.0,51,false,PlanetX Rivet EC-130 Aero,activities/1884751129.fit.gz,53.0,7.5,3483.0,2898.0,19603.0,20.200000762939453,,311.0,327.0,28.799999237060547,129.1999969482422,18.899999618530273,-0.09998469799757004,,,157.0,75.28943634033203,189.0,161.54144287109375,,131.07217407226562,686.0,,15.0,51.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1763017074,"Aug 10, 2018, 4:52:13 PM",Innsbruck,Virtual Ride,,1809,7.49,164.0,16,false,PlanetX Rivet EC-130 Aero,activities/1892935277.fit.gz,53.0,7.5,1809.0,1809.0,7494.60009765625,10.899999618530273,,226.0,0.0,279.79998779296875,495.20001220703125,11.899999618530273,2.823366165161133,,,,0.0,164.0,149.32778930664062,,96.55260467529297,167.0,,,16.0,,,,,,,,,97.0,1810.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1767696421,"Aug 12, 2018, 3:47:08 PM",Innsbruck,Virtual Ride,,4188,24.21,186.0,96,false,PlanetX Rivet EC-130 Aero,activities/1897815547.fit.gz,53.0,7.5,4188.0,4188.0,24216.19921875,23.299999237060547,,496.0,0.0,278.79998779296875,695.7999877929688,12.699999809265137,0.001651786849834025,,,,0.0,186.0,166.5866241455078,,99.9784927368164,401.0,,,96.0,,,,,,,,,104.0,4189.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1769542915,"Aug 13, 2018, 3:46:06 PM",Richmond,Virtual Ride,,1977,15.63,181.0,41,false,PlanetX Rivet EC-130 Aero,activities/1899728322.fit.gz,53.0,7.5,1977.0,1977.0,15637.2001953125,17.5,,98.0,0.0,4.400000095367432,64.80000305175781,13.800000190734863,-0.2046402096748352,,,,0.0,181.0,164.66616821289062,,102.09559631347656,193.0,,,41.0,,,,,,,,,106.0,1978.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1788131857,"Aug 21, 2018, 6:22:03 PM",London,Virtual Ride,,1808,15.44,182.0,23,false,PlanetX Rivet EC-130 Aero,activities/1918886465.fit.gz,53.0,7.5,1808.0,1808.0,15446.400390625,12.800000190734863,,38.0,0.0,11.199999809265137,31.399999618530273,13.300000190734863,0.005179200321435928,,,,0.0,182.0,154.44598388671875,,111.6144027709961,192.0,,,23.0,,,,,,,,,119.0,1809.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1798963889,"Aug 26, 2018, 2:52:41 PM",Watopia,Virtual Ride,,1440,10.39,175.0,14,false,PlanetX Rivet EC-130 Aero,activities/1930032298.fit.gz,53.0,7.5,1440.0,1440.0,10397.5,17.5,,114.0,0.0,1.399999976158142,58.0,13.5,0.04424140602350235,,,113.0,85.1624755859375,175.0,148.1549835205078,,144.57643127441406,198.0,,,14.0,,,,,,,,,153.0,1441.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1799209613,"Aug 26, 2018, 3:43:29 PM",Watopia,Virtual Ride,,3737,30.09,187.0,89,false,PlanetX Rivet EC-130 Aero,activities/1930283310.fit.gz,53.0,7.5,3737.0,3737.0,30089.099609375,16.200000762939453,,330.0,0.0,-6.0,58.0,13.0,-0.03921685740351677,,,106.0,78.94377136230469,187.0,167.65106201171875,,119.36847686767578,428.0,,,89.0,,,,,,,,,121.0,3738.0,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1811514858,"Sep 1, 2018, 7:20:24 AM",Morning Ride,Ride,,3823,27.48,185.0,70,false,PlanetX Rivet EC-130 Aero,activities/1942897443.fit.gz,53.0,7.5,3823.0,3720.0,27486.0,17.899999618530273,,310.0,344.0,80.0,209.8000030517578,13.0,-0.11642290651798248,,,156.0,79.04336547851562,185.0,162.9393768310547,,131.71014404296875,923.0,,14.0,70.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1811515344,"Aug 17, 2018, 5:56:56 PM",Evening Ride,Ride,,7816,41.05,192.0,84,false,PlanetX Rivet EC-130 Aero,activities/1942897954.fit.gz,53.0,7.5,7816.0,5772.0,41055.69921875,11.699999809265137,,451.0,443.0,76.5999984741211,95.19999694824219,14.0,0.014614292420446873,,,142.0,75.72854614257812,192.0,156.80960083007812,,127.6284408569336,1312.0,,12.0,84.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1811515706,"Aug 19, 2018, 10:29:04 AM",Lunch Ride,Ride,,150,0.64,172.0,1,false,PlanetX Rivet EC-130 Aero,activities/1942898620.fit.gz,53.0,7.5,150.0,95.0,641.4000244140625,9.300000190734863,,4.0,5.0,4.800000190734863,9.600000381469727,4.800000190734863,-0.031181789934635162,,,112.0,78.875,172.0,158.81719970703125,,117.82795715332031,26.0,,17.0,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1811521854,"Aug 19, 2018, 9:54:41 AM",Morning Ride,Ride,,2038,8.85,173.0,14,false,PlanetX Rivet EC-130 Aero,activities/1942904757.fit.gz,53.0,7.5,2038.0,1473.0,8851.599609375,12.5,,1.0,4.0,5.800000190734863,9.199999809265137,5.099999904632568,-0.038411132991313934,,,170.0,90.52871704101562,173.0,150.75103759765625,,76.33634185791016,337.0,,15.0,14.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1811522129,"Aug 19, 2018, 10:33:59 AM",Lunch Ride,Ride,,2054,14.36,199.0,59,false,PlanetX Rivet EC-130 Aero,activities/1942905052.fit.gz,53.0,7.5,2054.0,1807.0,14359.0,12.300000190734863,,115.0,116.0,1.7999999523162842,9.800000190734863,8.100000381469727,0.0,,,141.0,80.35659790039062,199.0,178.06871032714844,,144.4189910888672,517.0,,13.0,59.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
1825813004,"Sep 7, 2018, 5:39:50 PM",Evening Ride,Ride,,2138,16.88,177.0,14,false,PlanetX Rivet EC-130 Aero,activities/1957587409.fit.gz,53.0,7.5,2138.0,2138.0,16884.400390625,15.399999618530273,,0.0,0.0,106.5999984741211,108.0,0.800000011920929,-0.005922626703977585,,,178.0,93.02526092529297,177.0,145.2324676513672,,120.75537872314453,425.0,,19.0,14.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
